actor_id,movie_id,role
1069,326559,Himself
1070,187577,
1071,69462,"Slain Boy"
1072,185127,Inmate
1073,318642,"Olson's Translator"
1074,291049,Victim
1075,130,Hamou
1076,6090,
1076,251296,Enfant
1077,381755,Himself/Panelist
1077,392424,Himself
1078,259024,Frédéric
1079,28310,
1079,356783,
1079,356787,Himself
1080,328273,
1081,42561,
1081,122871,"Un élève du cours"
1081,241878,"Un militaire"
1081,256413,"Un pion"
1082,33076,Fausan
1083,749,Samy
1084,29619,Patron
1084,44270,Dawes
1084,130168,"The Monster"
1084,184767,Rick
1084,198925,Terrorist
1084,268542,"The Flayer"
1085,222298,Uncle
1086,6754,"Le serveur arabe"
1086,54261,
1086,251007,
1087,269356,"Captain of the Guard"
1087,283186,Jimi
1087,411316,"African guide"
1088,27270,
1088,38271,Jean
1088,248717,Oulage
1088,335081,
1088,353330,
1088,370013,Marco
1089,27210,Policeman
1089,105405,"Connecticut Cop"
1089,136126,Pagan
1089,169478,Observer
1089,240682,Passerby
1089,262203,Soldier
1089,333047,"Psychology Student"
1090,60072,Seb
1091,239958,Journaliste
1092,350588,
1093,169777,
1094,6313,"Employé Quearenga"
1095,36566,
1095,42879,
1095,48260,
1095,64006,Beuler
1095,109104,"De Riedmatten"
1095,129528,Sainof
1095,133183,"L'officier de police"
1095,240299,"Le photographe"
1095,344631,"Prostitute's Client"
1095,346650,"Roman Skarbek"
1095,377999,
1095,384186,"Le vétérinaire"
1095,389145,Brook
1095,401478,"Wiring - West Coast Customs"
1096,339030,Pablo
1097,276085,"King Neptune"
1098,383464,Dito
1099,281196,"Park Bench Kid"
1100,20625,Extra
1100,152208,"Arabian Rug Peddler"
1101,346185,
1102,69396,
1102,215295,Gabe
1103,232104,"Garage Mechanic (30th Anniver"
1104,170827,"Prime Minister"
1104,232824,"Det. Munda"
1104,297747,
1105,283497,Dean
1105,311614,"Joe Nussbaum"
1106,133354,Steven
1106,209693,Mac
1107,351,Pantaley
1107,2809,"Himself - Best Actor Winner"
1107,2815,"Himself - Presenter: Best Act"
1107,7477,"Lucien Haslans"
1107,11354,"Prof. Covington"
1107,11525,"Sgt. Paul Leeper, Arresting O"
1107,12937,"Antonio Salieri"
1107,26345,"Al Capone"
1107,30847,Osrain
1107,35802,"Dr. Harry Bertram, the Whale "
1107,37062,Eppis
1107,43606,"D.A. Abe Weiss"
1107,46837,
1107,50936,"Max Suba"
1107,51814,"Capt. Garcia"
1107,57312,"Delfinello da Coverzano"
1107,61802,"Josef 'Uncle Joe' Stalin"
1107,67385,"Jim Sullivan"
1107,79041,Rubin
1107,80491,Whitelaw
1107,86751,"Al Capone"
1107,90781,
1107,98353,Narrator
1107,102197,
1107,103005,"President Mendoza"
1107,104042,Mordecai
1107,105606,"Tommaso Buscetta"
1107,106540,Kharoun
1107,110189,"Abdul Hamid"
1107,113489,"Prof. Robert Crawford"
1107,114079,Staline
1107,119888,"Chess hustler"
1107,143735,"Herman Melville"
1107,145694,"Airport Guru"
1107,160020,"Virgil Cane"
1107,165322,"Older Seit"
1107,169201,"Father Tardone"
1107,169477,"Prof. Harlech"
1107,184867,"Leopold Nettle"
1107,185053,"John Practice"
1107,192002,Narrator
1107,193108,"Dr. Harold Leacher"
1107,194289,Himself
1107,199696,
1107,201614,Himself
1107,201814,Himself
1107,213452,Leader
1107,214299,"Dr. Gates"
1107,216737,"Arnold Rothstein"
1107,217943,"Will Scarlet"
1107,221532,
1107,222492,Noah
1107,227153,"Bernardo Gui"
1107,234126,Lot
1107,235352,Scalinger
1107,240929,Narrator
1107,243950,Himself
1107,248225,Minski
1107,252550,
1107,253049,
1107,255031,
1107,264469,"Taxi Driver"
1107,279030,Chris
1107,281621,Himself
1107,283814,"Father Carafa"
1107,289558,"Omar Suarez"
1107,292021,"Pope Julius II"
1107,294855,"Detective partner"
1107,295608,"Duke Skaggs"
1107,305082,Cornelius
1107,313423,Ru'afo
1107,319253,Mechanic
1107,320116,"Wolfe Sr."
1107,330194,"Clyde (the usher)"
1107,330479,"Cyrus Kriticos"
1107,331842,
1107,341021,Himself
1107,349519,Belisario
1107,360272,Voice
1107,374131,"Host (only for TV)"
1107,385895,"Col. Caleb Cobb"
1107,386966,"President Abraham Lincoln"
1107,392185,"Joshua Browne"
1107,396820,Jacopo
1107,402303,L'Innominato
1108,9076,"St. Joseph's Player #2"
1108,41164,"Otis Patterson"
1108,71633,Lefty
1108,82049,"Louis Baptiste"
1108,90793,"Daryl Chambers"
1108,92128,Kouadio
1108,114100,"Ed Grasic"
1108,146855,"Pizza Delivery Driver"
1108,168714,Yomamma
1108,187251,"Soldier #1"
1108,233521,Jarvis
1108,235651,"Robert McDaniels"
1108,282954,Austin
1108,310877,Trumps
1108,310880,"Patrice Mkibe"
1108,346408,"Security Guard"
1109,280030,"The Smurf Song"
1110,2384,Rani
1111,384217,Gilbi
1112,23085,
1113,194776,
1114,2763,Konokko
1114,13847,Vince
1114,41270,"Paul Price"
1114,68304,"Tony Farmer"
1114,193253,Dean
1114,209138,Bob
1114,238913,"The OPC"
1114,249265,"Seedy Bloke"
1114,288234,Mickey
1114,297709,Donkin
1114,355040,Bill
1114,390416,"Brian Samora"
1114,391340,Davva
1115,368667,Barnes
1116,321559,"Derby Dancer"
1117,267340,"Marshal Kampf"
1118,2617,"Himself (Performer)"
1118,7361,"Aryan Trivedi"
1118,85409,Kabir
1118,98744,
1118,167988,"Kabir Lal"
1118,173850,
1118,184102,Saahil
1118,246096,Shiven
1118,284784,"Dr. Akash (Akki)"
1118,355227,"Amar Patwardhan"
1118,359934,
1119,324257,"Himself - Professor in Sociol"
1120,150543,"Man in Jail 1"
1120,243617,Salome
1120,279585,
1120,281150,"Post Haste Delivery Man"
1120,281219,"National Guardsman"
1120,349661,Nicanor
1121,388165,"Leutnant Seuter"
1122,26998,"Phone Caller"
1122,72913,Butch
1122,80686,
1122,80746,"Chris Thompson"
1122,117809,"Gas Station Attendant"
1122,128596,Rocco
1122,147099,Thug
1122,147905,
1122,183536,"Soldier at Pier"
1122,206157,Corey
1122,214481,Sean
1122,214699,Sparky
1122,328568,Greg
1122,350197,
1122,350243,
1122,353294,Dwayne
1123,403550,"Bowie Grant"
1124,3890,Himself
1124,274069,"Dinner Guest"
1124,339937,"'Mission Life' Speaker"
1125,6754,"Flic 1"
1125,7184,Xavier
1125,30389,"Carlos, Rai's brother"
1125,64949,"Serveur "Bicouli dressé""
1125,70710,"Le facteur"
1125,83377,"Le vigile"
1125,197325,
1125,214003,Pascal
1125,217727,"Maître Hecquet"
1125,345444,Jeannot
1125,346777,Gomez
1125,354232,
1126,115062,"Ardentian Man"
1127,159896,
1127,204582,"Krishnan Nair"
1128,236657,"First Guard"
1128,295316,Lou
1129,131559,Thug
1130,168955,Himself
1131,50111,
1131,121367,"Jury Foreman"
1131,165422,"Evil Priest"
1132,273202,"Alex, Additional Voices"
1133,283021,"Un enfant"
1134,255009,"Cloud Carrier Boy"
1135,382442,Presenter
1136,71232,Himself
1136,237416,Interviewee
1138,160,Patient
1138,5900,
1138,68927,
1138,71952,
1138,100738,
1138,200929,"Inspecteur Lorenzi"
1138,202516,"Oncle Hans"
1138,217650,
1138,217689,
1138,258635,"Monsieur Lombard"
1138,291682,Bruno
1138,332200,"André Brumel"
1138,337742,Yankele
1138,356969,"Le curé"
1138,383978,Monnier
1139,40309,
1140,66213,
1140,128618,Bruno
1141,95960,
1143,139677,"Capt. Arthur Fairclough"
1143,185741,"Mr. Carter, Blacksmith"
1143,263791,Tilly
1144,215766,
1145,46194,"White Socks"
1145,231230,Thug
1146,400,"Playroom Playmate"
1146,150351,"Snatched Baby"
1147,231230,"Laboratory Assistant"
1148,2250,"Det. Steve Finn"
1148,4694,"Night manager"
1148,13383,
1148,31780,"Sgt. McKinsey"
1148,36862,Guard
1148,47977,Tavish
1148,56870,"Det. Greeden"
1148,70305,"Parole Chairman"
1148,70426,Manager
1148,74117,"Hospital Room Cop"
1148,76220,"Agent Stone"
1148,80692,"Watch Captain"
1148,81898,"Garbage Man"
1148,87926,"Security Guard"
1148,114612,"Cop #5"
1148,150188,Stan
1148,150189,Stan
1148,151609,"Cop #5 - Detective"
1148,155981,Grisson
1148,160590,Mailman
1148,167789,"Narrator, Hachiro Tohbe"
1148,176792,Ditwaller
1148,176905,"Off-Duty Cop"
1148,190927,Parent
1148,191051,"Press Coordinator"
1148,203591,"Roger Darrow"
1148,208506,"Mr. Brinkman"
1148,209526,"FAA Man"
1148,222582,"Hank Whitehead"
1148,224027,"Friend #2"
1148,252906,Guard
1148,279349,"Steve Boyd"
1148,283320,"Cop Outside Garage"
1148,297228,"Frank Hemingway"
1148,301557,McGraw
1148,305949,"Deputy Clark"
1148,308016,"Ed Dawson"
1148,333855,Bartender
1148,339405,
1148,369450,"Patrolman #1"
1148,397054,"Conelly's Grandfather, Lord F"
1149,325570,Patrick
1149,361296,"Wedig von Buttlär"
1150,293770,
1151,166240,"Bit Role"
1151,361154,Bit
1151,364434,Convict
1152,23152,Himself
1153,119756,"Irving, Police Garage Mechani"
1154,41004,"Eric Crane"
1154,389625,"Black Waiter"
1155,150350,"Family in front of TV Store"
1155,150351,"Backyard Family"
1155,361167,"Fishing Family"
1156,173079,"Gerald Greystone"
1157,3643,Himself
1157,9125,"Religious zealot #6"
1157,68232,"Face on cutting room floor"
1157,175621,"Technician #1/Announcer (Cour"
1157,335880,"German Soldier in Prop Room"
1157,366597,Interviewed
1158,14109,Pango
1158,241764,"Young Iraqi soldier"
1158,269070,Small
1159,93096,
1160,3919,Milo
1160,42983,Jeff
1160,47130,"Club Bystander"
1160,80508,"Sonny Poncelet"
1160,107265,"F'%# You Boy"
1160,151085,"Johnson Chapman"
1160,176487,Steven
1160,207505,"Richard 'K-Dog'"
1160,209658,"Denny Byrnes"
1160,220408,"David Fanelli"
1160,223745,Paul
1160,245507,"Drugs Delaney"
1160,255696,
1160,289666,"Bobby Prinze"
1160,289772,"Lenny Burroughs"
1160,311854,Himself
1160,313122,Pockets
1160,329113,"Berry Smith"
1160,330104,"Billy Parks"
1160,382556,"Zack Fisher (2002-2003)"
1160,400582,"Henry 'Jenks' Jenkins"
1161,60179,Brad
1161,84006,Jeff
1161,310303,"Yoga Jon"
1161,363602,Jonathan
1162,150350,"Family in front of TV Store"
1162,361167,"Fishing Family"
1163,150351,"Basketball Player"
1164,1635,Himself
1165,33002,Himself
1166,292597,"Himself (Piano Player)"
1167,368408,"Himself - Judge (South Africa"
1168,73850,"Robert Blackstone"
1168,88763,Elliot
1168,141815,
1168,160463,"Young Jimmy Osmond"
1168,383319,"Maurice Stanley"
1168,401999,"Andy Simpson (1998)"
1169,182079,"Bell boy"
1169,182569,"Telegram boy"
1170,46249,"Soldier at green barn"
1171,78267,Himself
1172,76377,Manager
1172,264294,
1173,385690,Himself
1174,147208,Lasse
1175,79012,"Guest at Dinner Party"
1175,133491,Photographer
1176,44474,"Gorilla Team"
1176,359567,Chila
1177,17821,Karlsson
1177,40865,Härman
1177,78533,"First crook"
1177,84318,"Anders Wiren"
1177,97088,Bengtsson
1177,100549,"Mr. Eugene"
1177,104825,Boman
1177,109544,Andersson
1177,115396,Manager
1177,115400,"Oskar Boman"
1177,115431,"Per Bunke"
1177,125828,Augustsson
1177,130071,"Erik Jerker Karlsson"
1177,136701,Sudden
1177,138032,Brovall
1177,142785,"K.A. Jönsson"
1177,153760,"Mr. Olsson"
1177,154509,"Hotel Concierge"
1177,168511,"Clerk at the Navy Department"
1177,173538,"Irate guest at the restaurant"
1177,174075,"Snorken Öberg"
1177,182464,"Senior accountant Karlsson"
1177,182542,Karlsson
1177,182547,Tranman
1177,182552,Öl-Pelle
1177,182558,"Gustafsson, merchant"
1177,182582,Detective
1177,184586,"Axel Andersson"
1177,190845,Andersson
1177,192928,Norrman
1177,198013,"Edvard Claesson"
1177,198265,Napoleon
1177,209311,Jonsson
1177,222444,Borstis
1177,248196,"Anton Johansson"
1177,275590,"Filip Morell"
1177,284370,Göransson
1177,296112,Solgren
1177,305304,"Oskar, servant"
1177,305885,Blomgren
1177,306371,Svensson
1177,312022,Johansson
1177,312226,Eriksson
1177,312231,"John Wester"
1177,312696,"Herman Sjöberg"
1177,314389,"Theater Accountant"
1177,315360,Lundin
1177,315362,"August Fagerlund"
1177,317471,"Alarik Berenius"
1177,317599,"Mrs. Doring's servant"
1177,322312,"Wig maker"
1177,337888,"Frans Strand"
1177,377381,Svensson
1178,82630,Himself
1179,191526,
1180,322431,
1181,281335,"Borka robber #2"
1181,281336,"Borkas rövare"
1182,218221,"Member of 'Arvstwistarna'"
1183,218221,"Member of 'Arvstwistarna'"
1184,2256,Hasse
1184,308193,Alexander
1185,59397,Gyulnaz
1186,95927,
1187,15406,Nariman
1187,127336,Policeman
1187,172414,Courtier
1187,176660,Mauserist
1187,180821,Khurshud
1187,188006,"Mauzerist #1"
1187,210195,"Officer #1"
1187,295260,Vaghinak
1187,348861,Drunkard
1188,18416,Artavazd
1188,19259,Sisakyan
1188,19625,Arsen
1188,19688,Farmer
1188,95807,
1188,139921,Brutyan
1188,141864,"Mkrtich's friend"
1188,151847,Bar-tender
1188,153239,Ter-Avetis
1188,184209,
1188,187360,"False Priest"
1188,188007,
1188,211051,Pavle
1188,218893,Armen
1188,249294,Gurgen
1188,253640,
1188,253676,Azat
1188,258373,Vardan
1188,259002,
1188,288311,"Gevorg Saroyan"
1188,341209,
1188,357217,
1188,357668,
1188,371279,Armen
1188,371285,"Aleksandr Myasnikyan"
1188,372025,Matos
1189,173130,Voskanyan
1190,131223,"Harold Blight Smith"
1191,43193,
1192,260429,Lipe
1192,369979,Lucas
1192,383727,"José Carlos 'Zeca' Reis"
1192,402685,"Prince Miguel (child)"
1192,411603,Various
1193,115768,Bagrinho
1194,122392,
1195,392002,
1196,245854,Pablo
1197,376826,Himself
1198,67094,"Logan Despain"
1199,130183,"Billy Bob"
1200,253821,Himself/Vocals
1201,364,Eisverkäufer
1201,23108,
1201,129681,Franz
1201,187774,Severin
1201,219526,"Young Man"
1201,282943,
1201,290562,Kilian
1201,294660,
1201,325394,
1201,325543,
1201,358796,
1201,381692,Göbbels
1201,389119,
1202,259672,
1202,278483,"Young Toni Hagen"
1203,380742,"Master Carpenter"
1203,399285,Host
1203,408076,"Master Carpenter (1979-)"
1204,308048,"British Physicist #2"
1205,19505,
1206,34609,
1207,90525,"Tango dancer"
1208,77310,
1209,9998,
1209,376230,Huseini
1210,208610,Gio
1210,247983,Jabuka
1211,174365,
1212,117545,"Russian Soldier"
1214,102996,
1214,209517,
1214,226186,
1214,298305,
1214,299555,
1214,313531,
1214,341191,
1214,344365,
1214,352818,
1214,374427,
1215,237741,
1216,214894,
1217,339232,
1218,223350,Double
1218,305878,
1219,40936,
1220,120785,Trishin
1221,28503,"Mitya (boy with clock)"
1221,180852,"Staff Captain"
1221,206127,Patrick
1221,209517,
1221,313531,
1221,352453,
1222,172059,Manager
1223,142935,"Wing Cmdr. O'Farrella"
1224,263057,Himself
1224,385431,Correspondent
1224,391028,Correspondent
1224,403212,Correspondent
1225,1199,"Samir (enfant)"
1226,152509,"The Bees/The Producer"
1227,236685,Himself
1228,322725,
1229,68825,"Police sergeant"
1229,142541,Burns
1230,388202,Habibe
1231,55120,Chino
1232,10156,"Restaurant Patron"
1232,16943,"Baseball Fan"
1233,24063,"Albert Wisotzky"
1233,99632,"Dr. Helmer"
1233,104649,"Solomon's Father"
1233,182870,"Heinrich von Benda professzor"
1233,204504,Mr.Benson
1233,281639,"Arthur Stadthagen"
1233,284424,
1233,311215,Dada-Artist
1233,325592,
1233,325825,
1233,364930,
1233,381382,Arzt
1233,383108,
1233,399503,
1233,404169,
1234,132139,"Man in Temple Crowd #3"
1234,155219,"Patient #2"
1234,158609,Student
1234,276240,Assistant
1234,285289,Manny
1234,300815,Pastor
1235,142381,"French Mechanic"
1236,34245,
1237,361611,
1238,16705,"Mean Wong"
1239,115421,"Flower Shop Owner"
1239,388148,"SA Sal Helterhoff"
1240,126685,
1241,73493,"Himself - Confrontation Plann"
1242,224091,"Club doorman"
1243,290319,Eric
1244,378636,Himself
1244,406332,"Himself (1994-2001)"
1245,130988,Adler
1246,76220,"Agent Stone"
1247,16879,"Leon DeWilde"
1248,91791,Ed
1249,305006,"Bum in Theater"
1250,136038,
1250,311699,"Jim Skaggs"
1251,127563,"NSA Agent"
1252,287215,Hershberger
1253,34333,Phil
1254,68086,Himself
1254,85611,"Video photographer"
1254,274805,"Delivery Boy"
1254,303455,Doug
1254,317945,"Rock Journalist"
1255,41240,"Isaac in 1917"
1255,57365,"Prof. Orlando Sperry"
1255,75301,"Rufe Tinker"
1255,79684,"Parson Davies"
1255,125885,"Prof. Kane"
1255,130039,"Isaac Solomon"
1255,158578,"Nate Glazier"
1255,200870,"Joseah Dods"
1255,203309,
1255,245519,Curator
1255,251155,"Abe Levi"
1255,306732,"Mr. Brown"
1256,128269,"Samuel Boardman"
1257,334227,"School Janitor 1"
1258,61855,"Clarkie Freemont"
1259,208398,"Blister Man"
1260,16879,"Little Leon"
1261,147905,
1262,142331,Ari
1263,96747,Assassin
1265,47451,Singer
1266,238612,"Jenell's Men"
1267,70217,Himself
1268,72688,Doyle
1268,194529,Agent
1268,281464,Stavinski
1269,281911,"Jerry Barr"
1270,197508,"Rapper #1"
1271,154695,"Clement, Waiter"
1271,209492,"Black militant"
1272,97042,Jeff
1272,196894,Sam
1272,206486,"Capt. 'Sharky' Kirgo"
1272,231894,"Guard #2"
1272,392058,"Randy Matthus"
1273,293222,Michael
1274,5571,"Mr. Blatt"
1275,105379,"Fake Shemp"
1276,20528,"Fake Shemp"
1277,269765,"Man on veranda"
1277,302221,"Bar Patron"
1278,411941,"Co-Anchor (2001)"
1279,83989,Red
1280,47451,Singer
1281,238833,
1282,80492,Joey
1282,109454,Ron
1283,17992,Steward
1283,134652,"Harpo Marx/Chico Marx"
1283,185167,
1283,272326,"Agent Klein"
1284,384804,"Himself (evicted round 3)"
1285,314911,"Interviewer (and narrator)"
1286,143215,
1287,97517,"Dan McAllister"
1288,207675,Boy
1289,141801,Brack
1290,336033,"Production Assistant"
1291,116366,Brian
1292,120081,Himself
1293,86478,"Night Club Patron"
1294,162700,"Screamin' Honkers"
1294,169951,"Rent-A-Cop #2"
1295,322837,"Additional Voices"
1296,212283,"(segment Slovo)"
1297,33312,
1298,316782,Fighter
1299,244249,"Aram's father"
1300,171742,
1301,112795,
1302,351884,"Agency Creative"
1303,384816,"Knife thrower"
1304,344862,Brau
1304,353571,Teodomiro
1305,345711,Himself
1306,357126,Boris
1306,357257,
1307,19223,
1308,134568,"Green-Haired Guy"
1309,385543,Tolga
1310,341158,
1311,3524,
1311,8555,
1311,8598,
1311,9665,
1311,9694,Picudo
1311,12537,
1311,19503,Ramiro
1311,21598,"Botones Hotel"
1311,21703,Taxista
1311,28960,"Todo Joe"
1311,40448,"Narcotraficante #8"
1311,48269,
1311,50137,
1311,57423,Victima
1311,74165,
1311,74944,Anselmo
1311,91414,
1311,103482,
1311,112090,
1311,120709,"Papa Pepito"
1311,121952,
1311,159417,
1311,171381,
1311,188348,"Hood #1"
1311,256792,
1311,270732,
1311,318240,Enterrador
1311,324839,
1311,351570,
1311,351650,
1311,378415,
1311,378430,
1312,121310,
1313,376758,
1314,82300,Spog
1314,171485,Announcer
1314,210739,"Worm Guy"
1314,210741,Mannix
1314,392965,Announcer
1315,212354,
1316,34574,"Director Musical"
1317,270664,
1318,208228,
1319,100391,Nicolás
1320,153785,Aldrin
1321,279702,
1322,272992,"Pescador 2"
1323,1747,"Himself (NL Outfielder - Phil"
1324,213707,
1325,384118,"Tatu (1998-2000)"
1325,396899,Totó
1326,317309,"Bonnie & Clyde Musical Audien"
1327,68916,
1328,357197,Interviewee
1328,388262,"Himself/Singing Coach"
1328,388263,"Himself/Singing Coach"
1329,379093,
1330,33148,
1330,262233,
1330,319367,
1330,380531,Pipo
1330,387901,"Hélio Colibri"
1331,274554,
1332,154502,João
1333,118279,Porter
1333,170982,Jorge
1333,234966,"Witch doctor"
1333,253773,Piercer
1333,288977,Boltun
1333,392125,"Various Characters"
1334,300827,Caco
1335,409183,"Himself/Enviado Especial"
1336,88058,
1337,25040,"Papaya's hand"
1338,121892,
1339,395864,
1339,400486,Paul
1339,401067,"Salvador Falcón"
1339,401213,"Manrique Alonso"
1339,412272,"Fernando Zayas"
1340,236399,Gutierrez
1340,379898,Cristóbal
1340,380082,
1340,387101,
1340,393839,
1340,401067,"Salvador Falcón"
1340,401090,
1340,412084,Jesús
1341,265456,
1341,327010,
1342,25059,
1342,278568,
1343,97738,
1344,55112,
1344,69240,
1344,74961,
1344,149518,
1344,210692,
1344,212141,
1344,241011,
1344,295100,
1344,378029,
1345,383294,Rubinho
1345,396610,"Beto (2001-2003)"
1346,287489,Ismail
1346,399742,
1347,325999,Agronom
1348,2283,Peter
1348,16199,Dirigent
1348,51493,"sierzant Zajicek"
1348,65987,"Karel Capek"
1348,87935,"D.E. Huppert"
1348,99181,Jns
1348,99277,King
1348,106708,
1348,147572,Rendl
1348,171545,"Theatrical researcher"
1348,172073,"Friend of Kafka"
1348,174932,Borek
1348,175012,"Young witness"
1348,179890,"Duke Alexej"
1348,180940,
1348,181644,Knotek
1348,205010,
1348,205383,"Teacher Janda"
1348,211866,"Dr. Konicek"
1348,216572,Petrus
1348,219293,Marek
1348,220117,
1348,230039,Frantisek
1348,234256,
1348,237201,
1348,237537,
1348,242726,
1348,244177,"Lt. Lukás"
1348,249437,Dragoun
1348,252345,Mulligan
1348,262562,
1348,268276,"Neighbor Lupínek"
1348,282758,"Prof. Zalud"
1348,285862,Prokop
1348,287114,Josef
1348,308448,Himself
1348,313911,Ptacek
1348,317186,Pepík
1348,317462,"Eda Brandejs"
1348,320538,Krchnák
1348,325999,Agronom
1348,338167,Datel
1348,339277,Tichácek
1348,348553,"Tomás Ruzicka"
1348,349375,Doctor
1348,349895,Orlik
1348,357297,"Dalibor Vrána"
1348,357436,"Jakub Silberstein"
1348,357952,
1348,373587,"Counsel Mayer"
1348,374284,
1348,381196,"Martin Hardy"
1348,383079,Paris
1348,387031,
1348,396630,"Police officer"
1348,399141,"Dr. Arnost Blazej"
1348,399142,"Dr. Arnost Blazej"
1349,348647,Marcus
1350,111088,Socrate
1351,100176,Vincent
1351,257557,
1351,377044,Tom
1352,101267,Himself
1353,10264,"Gavrilo Oleksich"
1353,11014,
1353,26254,
1353,46101,Samsonov
1353,60883,
1353,82487,
1353,120785,"Lt. Sergei Korovin"
1353,125565,
1353,156424,"Prince Vladimir [Prince Vanda"
1353,163042,
1353,163896,"Boyar Fyodor Kolychev"
1353,163897,"Archbishop Philip (formerly F"
1353,198139,
1353,198169,
1353,202185,
1353,219453,
1353,238317,
1353,246344,"Gen. Antonov"
1353,246345,"Gen. Antonov"
1353,249447,"Pavel Kurganov"
1353,257030,
1353,258643,
1353,264320,
1353,265976,
1353,283755,Vladimir
1353,293690,
1353,294665,
1353,307180,
1353,314432,
1353,318147,
1353,320490,Balyasny
1353,320637,
1353,332989,"Grigori Melekhov"
1353,341209,
1353,351349,"Lt. Gen. Krivenko"
1353,357294,
1353,357456,
1353,357662,
1353,375859,Etienne
1354,44359,"Mr. Fish"
1354,60437,
1354,162297,
1354,180214,
1354,225926,
1354,320490,Gritsian
1355,90525,"Tango dancer"
1356,395620,"Le douanier allemand (segment"
1357,70624,Gustavo
1358,56304,"Jeweler Fences"
1359,106312,
1360,358561,"Swedish Athlete"
1361,257318,
1362,524,Polizeipräsident
1362,2674,Johnny
1362,35206,"Aggressiver Mann im Zoo"
1362,101353,"Voices of TV-Announcer and Cr"
1362,101355,"Aufdringlicher Herr auf Orgie"
1362,102881,Photograph
1362,144184,
1362,153111,"Hotel Manager"
1362,169121,Horak
1362,169125,
1362,189788,John
1362,226170,Tanzlehrer
1362,237446,
1362,244684,
1362,252667,
1362,262513,Käseverkäufer
1362,290741,Schwerdt
1362,325394,Baurat
1362,325540,Staatsanwalt
1362,325753,"Vater Dahlmann"
1362,329060,Sheriff
1362,344784,Krot
1362,348687,Wieland
1362,352646,"Regisseur im Aufzug"
1362,364898,
1362,381053,
1362,384217,Tjure
1362,401996,Abgeordneter
1362,404462,"Günther's Onkel"
1362,408388,
1362,410465,
1363,25690,"Police Morgue's Employee"
1364,238808,
1365,11047,
1366,10548,"Wounded child"
1367,271170,Schoolgirl
1368,314224,"1st Goon"
1369,188696,"Pedro Abrunhosa"
1370,2099,"The Geoduck"
1371,343347,Himself
1372,91055,
1372,97147,
1373,248662,"Perforated Aorta"
1374,33375,Lecturer
1375,64940,
1376,56336,
1376,57313,
1376,106166,
1376,147057,Vitali
1376,182938,"Luca Sardo"
1376,199506,"The Commander (segment 2 'Il "
1376,205367,
1376,250387,"Il Maggiore"
1376,354881,Zaccaria
1376,401514,"Ruggiero/Marquess's butler"
1377,143240,
1377,150998,Frank
1377,161245,Himself
1377,221783,"Hospital Security Guard"
1377,291469,"Johnny 'Two Times'"
1377,387152,"Sgt. John Zorelli (1988-1989)"
1377,395023,"Anthony Gianelli (1987)"
1377,402032,"Det. Michael McGuire (1998-20"
1378,70512,"Rob's Dad"
1378,218850,"Soldier #1"
1379,339389,
1380,283548,"Harry Pope/Stephen Manfield"
1380,304644,Mickey
1381,50971,"Le voisin"
1382,323816,"Himself - Football player"
1382,323817,"Himself - Football player"
1383,330902,Chris
1384,109810,Dino
1385,64452,
1386,51251,
1387,18351,"Daniel Nash"
1387,93051,Tommy
1387,106381,Silo
1387,194044,Rob
1387,236118,Lewis
1387,345858,"Benjamin Cain"
1387,386563,"Al Large"
1387,387247,"Matthew Rose (1997-2000)"
1387,400632,"Drew Pritchard"
1387,404891,"George Cosmo"
1387,406354,Depp
1387,407826,"Fergus Markham"
1387,408638,
1387,408864,Scott
1388,18953,"Man on Street/Voice Over"
1388,117279,"WNN Reporter Arthur Klassen"
1389,24702,"Taxi Driver"
1390,121529,
1391,4307,"Man in pub"
1391,67934,Maas
1391,112174,
1391,190386,Jongbloed
1391,210128,NSB-er
1391,218857,Postbode
1391,245791,"PTT-monteur Jan"
1391,290434,"Fat Man"
1391,305315,Doorman
1391,310947,"Rien's Father"
1391,352677,Vader
1391,356099,Vader
1391,365575,"Politieman in ziekenhuis"
1391,381049,"Lowietje (#3) (1998-1999)"
1391,391424,
1392,265303,
1393,34960,Cabot
1393,37246,Ed
1393,60251,"Security Guard"
1393,105228,
1393,245678,Turnkey
1393,335724,Harvey
1394,56206,Chuck
1395,158537,
1396,278818,Himself
1397,137300,Policeman
1398,28242,
1400,357976,Mahdi
1401,285548,
1402,290962,Joe
1403,49134,
1403,112263,"Bus Driver"
1403,127662,"Suzana's father"
1403,332327,
1403,369043,
1404,145285,
1404,323754,Salah
1406,400127,"Ahmed Rami"
1407,140722,"Abu Said"
1407,300565,"Abu Yussef"
1407,323754,"Yusef's father"
1408,45890,
1409,256910,
1410,141618,"Baby Jacob"
1411,141618,"Baby Jacob"
1412,11437,Himself
1412,14030,Himself
1412,222294,Himself
1412,373957,Narrator
1413,300565,Teacher
1414,243984,
1415,243984,
1416,4363,Taylor
1416,7378,"Taxi driver"
1416,126411,
1416,129737,George
1416,172032,"Rav Shimon"
1416,175086,"The Arab Man"
1416,200026,
1416,226476,
1416,265765,
1416,300565,Governor
1416,348718,Bacem
1416,371908,Yussuf
1417,183959,Himself
1418,209100,Jailer
1419,127263,"Isamu Noguchi"
1420,19019,
1420,21198,"Ikiro Tenabe"
1420,52435,Boss
1420,117683,"Mugger #1"
1420,137946,"The King"
1420,342384,Engineer
1421,173810,"Police Chief"
1422,129033,
1423,390950,Basketguy/girl
1424,43070,
1425,105309,"Deaf Customer #1"
1426,49674,Himself
